Log file created at: 2024-07-29 13:40:43 929 139602401347712
2024-08-03 22:49:45 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:49:45 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:49:59 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:50:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:50:39 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:50:39 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:55:16 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:55:16 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:55:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:55:18 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:55:19 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:54 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:55 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:58 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:58 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:56:59 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:00 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:11 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:12 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:35 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:36 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:36 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:57:37 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:58:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:58:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:23 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:24 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:28 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:42 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:43 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:47 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 22:59:50 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:04 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:19 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:19 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:30 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:31 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:39 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:40 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:54 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:57 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:00:58 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:02:58 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:03:10 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:03:11 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:03:11 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:03:15 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:36 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:36 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:39 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:05:39 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:05 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:06 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:14 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:20 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:21 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:21 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:21 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:33 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:49 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:49 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:50 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:50:54 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:06 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:07 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:08 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:09 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:16 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:18 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:23 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:24 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:30 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:30 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:31 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:32 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:46 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:46 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:48 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:52 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:53 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:57 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:59 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:51:59 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:52:07 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:52:08 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:52:11 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-03 23:52:14 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:22 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:22 835 130356888828032 client/client.cc(358) LOG(ERROR) Session id is void. re-issue session id
2024-08-04 04:52:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:33 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:34 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:36 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:38 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:52:56 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:01 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:15 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:22 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:24 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:30 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:33 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:33 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:34 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:35 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:52 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:52 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:53 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:53:55 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:54:16 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:54:16 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 04:54:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:04:57 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:01 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:03 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:06 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:10 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:11 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:17 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:20 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:20 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:20 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:20 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:21 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:22 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:23 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:23 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:24 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:25 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:26 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:27 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:28 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:28 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:28 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 07:05:29 835 130356888828032 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 07:05:29 835 130356888828032 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 07:05:29 835 130356888828032 client/client.cc(645) LOG(ERROR) Connection failure to session
2024-08-04 07:05:29 835 130356888828032 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
Log file created at: 2024-08-04 11:13:14 793 136920549075072
2024-08-04 11:13:14 793 136920549075072 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 11:13:14 793 136920549075072 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 11:13:14 793 136920549075072 client/client.cc(565) LOG(ERROR) Connection failure to session
2024-08-04 11:13:14 793 136920549075072 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 11:13:14 793 136920549075072 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-08-04 11:13:14 793 136920549075072 client/client.cc(565) LOG(ERROR) Connection failure to session
2024-08-04 11:14:49 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:14:51 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:18:48 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:18:49 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:17 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:20 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:23 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:23 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:23 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:25 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:26 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:33 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:34 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:54 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:19:58 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:20:16 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:20:27 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:21:18 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:08 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:08 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:18 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:20 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:23 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:32 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:33 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:33 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:34 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:35 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:22:36 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:04 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:05 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:49 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:52 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:57 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:23:59 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:25:23 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:25:25 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:27:39 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:32:56 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:32:58 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-08-04 11:32:58 793 136920549075072 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
